state	date	dem_xibar	dem_low	dem_high	gop_xibar	gop_low	gop_high	diff_xibar	diff_low	diff_high	undecided_xibar	dem_win_prob	dem_win_prob_with_undecided
NV	2016-08-01	0.384664521765466	0.36790043370989	0.40059454188784	0.404756072552031	0.388418351826122	0.420661039615689	-0.000143978870342582	-0.0399010555488216	0.0401227790448149	0.153320037947734	0.4999	0.5
NV	2016-08-02	0.384447107571881	0.367606638052851	0.400424323040133	0.404483945120704	0.387975760545054	0.420329963577279	0.0000196856435336495	-0.0406508372130239	0.0402440496661778	0.153632754823851	0.5019	0.5
NV	2016-08-03	0.384274222113849	0.367199427920708	0.400411790728892	0.404244699545012	0.387695858813578	0.420372707298257	-0.000015597071579265	-0.0396389884195234	0.0393825308515567	0.153899118180149	0.50185	0.60185
NV	2016-08-04	0.384162417768244	0.366767183967391	0.400355347811065	0.404028036709721	0.387331559453113	0.420357503583218	-0.00000395902505510785	-0.0403145065186587	0.0409211453599943	0.154096334426825	0.503	0.603
NV	2016-08-05	0.384100645344718	0.366591135985743	0.400579363778355	0.403856575235306	0.387114555870709	0.4202055415426	0.000163530915601427	-0.0400348110979875	0.041180173936395	0.154210400315857	0.50175	0.5
NV	2016-08-06	0.384051389669287	0.366098280162384	0.400622554712905	0.403725115813998	0.386694108487996	0.420327280386376	0.000477832431174935	-0.0402786957916174	0.0412463720696865	0.154266603848328	0.5105	0.5
NV	2016-08-07	0.384007994246649	0.365952942673664	0.400806642385933	0.403603139633821	0.386233956507344	0.420540791689669	0.000388128672876941	-0.0409732553252226	0.0413781918937573	0.154308478274611	0.5084	0.5
NV	2016-08-08	0.383936485558356	0.365680635917711	0.400934188271527	0.403496008655072	0.385981533292936	0.420498091654744	0.000421881895852921	-0.0409515408955163	0.0414084274127141	0.154369852941257	0.50765	0.5
NV	2016-08-09	0.383867856053323	0.365198564539963	0.401140732246372	0.40335748161333	0.385475033034563	0.420690221865881	0.000544969152386197	-0.0406152340327297	0.0416315565426766	0.154444296093039	0.50805	0.5
NV	2016-08-10	0.383804085890559	0.364935927240904	0.401470612040361	0.403227393355951	0.385102852297796	0.420697534410028	0.000423504864333924	-0.041485524243401	0.0420112844238087	0.154502355502511	0.50705	0.5
NV	2016-08-11	0.383742360333777	0.364731836021255	0.401548672072966	0.403102644712074	0.384683164665855	0.420833892932492	0.000606629257106356	-0.0413666842016775	0.0425047035969958	0.15455545578338	0.51435	0.5
NV	2016-08-12	0.383694765368606	0.36460128730298	0.40167740479879	0.402977012097377	0.384236642500497	0.421030262027386	0.000689453358928332	-0.0410045730606702	0.0426862230286823	0.154594912504928	0.5106	0.5
NV	2016-08-13	0.383643358267145	0.364272016144838	0.401913183814775	0.402847412670797	0.3839946442784	0.421052263036633	0.000745609524123787	-0.0416294194515013	0.0434026161676974	0.154647411676221	0.51385	0.5
NV	2016-08-14	0.383589248384321	0.363928840058922	0.401975408159673	0.402726873700047	0.383732021281478	0.421116581358238	0.00107641103563618	-0.0409891439033635	0.0441941950251817	0.154692932163403	0.51745	0.5
NV	2016-08-15	0.383549120567974	0.363606389469108	0.402299932586616	0.402592949287783	0.383324068665347	0.42119110045216	0.000789782918216163	-0.0423230011080897	0.0441824368643357	0.15473210147721	0.5185	0.5
NV	2016-08-16	0.383521984691995	0.363351106407578	0.402435517038819	0.402494814383601	0.382953289508811	0.421293919379621	0.00112998161981049	-0.042339494545348	0.0447174506250113	0.154770454022376	0.5224	0.5
NV	2016-08-17	0.383518771035387	0.362983633178005	0.402704636968532	0.402447679119243	0.382527802748078	0.421488523038669	0.00114311886157342	-0.0429282426772097	0.0453631195163724	0.154771107623143	0.523	0.5
NV	2016-08-18	0.383533643113638	0.362600020759421	0.402974756718368	0.402434436768178	0.382264070086466	0.421673392573716	0.00095382148820206	-0.0426980580672627	0.0452863770436827	0.154762434287229	0.51655	0.5
NV	2016-08-19	0.38354070709557	0.362419780693587	0.403031452234745	0.402430356294403	0.381788258153822	0.421866478397052	0.00112247049899746	-0.0433973705693758	0.045989987837915	0.154753585597219	0.51815	0.5
NV	2016-08-20	0.38353185237462	0.362130382632088	0.403329040001708	0.402424259602385	0.381505969115096	0.422152775827527	0.00121808922189433	-0.0431930267083265	0.0453224591547289	0.154758944747104	0.5206	0.5
NV	2016-08-21	0.383540426313939	0.361875531543095	0.403687988883909	0.402432353950533	0.381342603043912	0.422428164494239	0.00116892700595567	-0.0437538121732844	0.0464541534907081	0.154739324309814	0.52045	0.5
NV	2016-08-22	0.383545164277765	0.361669860156679	0.403752535568825	0.402444019590999	0.380989393174883	0.422574544730013	0.000967704817042953	-0.0439471406732375	0.046343291604927	0.154723253184536	0.5167	0.5
NV	2016-08-23	0.383566631597445	0.361428455301291	0.404262794232139	0.402430004431231	0.38074387028187	0.422957191067865	0.00101668101295946	-0.0443494006073929	0.0470011514102145	0.154715252671239	0.51355	0.5
NV	2016-08-24	0.383571605841283	0.361367821387118	0.404343139132398	0.402425022113805	0.380556168029366	0.423187706946369	0.00110600359163824	-0.0443897890785509	0.0473193760111252	0.154713759522717	0.51935	0.5
NV	2016-08-25	0.38358286397327	0.361061883643011	0.404757761746795	0.402417903388881	0.379998248198519	0.42330727962758	0.0010472068660602	-0.0449213926421148	0.047362559964378	0.154715220648105	0.5147	0.5
NV	2016-08-26	0.383593560787727	0.36076292824007	0.4049572908318	0.402398737495621	0.37975692619723	0.423728448079442	0.001159476434114	-0.0453771434948302	0.0475348932633571	0.154711448575507	0.5179	0.5
NV	2016-08-27	0.383591357177846	0.360423072935918	0.404982542269758	0.402424759286735	0.379586675183195	0.423764653657627	0.000992116612218073	-0.0453810072992372	0.0478564941055543	0.15469299042225	0.5162	0.5
NV	2016-08-28	0.38358529382637	0.360227991933994	0.405225651551005	0.402425127576322	0.379322988880075	0.423990604690908	0.001021690140578	-0.0456166909674713	0.0482082357752112	0.154701025431467	0.51635	0.5
NV	2016-08-29	0.383584627813163	0.359942051769534	0.405410285119623	0.402423615195645	0.379035112900969	0.424183220410249	0.00130870098563754	-0.0462739903619446	0.0494703721284486	0.154703563933452	0.5217	0.5
NV	2016-08-30	0.383572819147661	0.359802083583796	0.405779892378643	0.402424872108633	0.378615606786393	0.424551413653601	0.00130070858387102	-0.0460368879653071	0.0490822168708134	0.154694548728453	0.52215	0.5
NV	2016-08-31	0.383571019874794	0.359443833919148	0.406103569560919	0.402421660906264	0.378507225395993	0.424639216742761	0.00106861720359987	-0.0467373811860113	0.0493875105743017	0.154698219332529	0.51525	0.5
NV	2016-09-01	0.383577677366722	0.359061833029089	0.406326786845671	0.402413715914684	0.378514208034042	0.424777340529695	0.00121566340615913	-0.0469676326212038	0.0496133830084293	0.154686630715358	0.51855	0.5
NV	2016-09-02	0.38358065943004	0.358909606923961	0.406491213801957	0.402415822233389	0.378413956652174	0.425081739474773	0.00113617494798519	-0.0465852798437244	0.0500225579063069	0.154684976426636	0.5162	0.5
NV	2016-09-03	0.38358633481269	0.358622867031604	0.406772174847197	0.402413570937782	0.377936130539445	0.425111861278393	0.00115373871110979	-0.0476489679490996	0.0507528160311862	0.154689081247866	0.51545	0.5
NV	2016-09-04	0.383572351480458	0.358309623990397	0.406994933867905	0.402413935403771	0.377919102794321	0.425377408306708	0.00117899023680054	-0.0483329609636782	0.0504190761803523	0.154702992326515	0.5203	0.5
NV	2016-09-05	0.383578966943625	0.358178677051427	0.407024141511306	0.402422742078456	0.377342068805752	0.425678907906368	0.0011593398252441	-0.0483739008932427	0.0498833189860763	0.154694184651944	0.52165	0.5
NV	2016-09-06	0.383569267566826	0.357745479007847	0.407296383166702	0.402410279722587	0.377035681300334	0.425664546722673	0.00120957742023838	-0.0484916811858687	0.0512784564852828	0.154707856667594	0.51745	0.5
NV	2016-09-07	0.383562440603003	0.357325743439977	0.407358953300948	0.402421300772685	0.376810257246019	0.426235075899245	0.00119793686844135	-0.049180285776295	0.05178335392841	0.15471010166727	0.51735	0.5
NV	2016-09-08	0.383545424841856	0.357369451666122	0.407647746495768	0.402434272844973	0.376709385436545	0.426626781583013	0.00108326631480913	-0.0497335371428383	0.0513648197759004	0.154716768580859	0.52015	0.5
NV	2016-09-09	0.383551752322243	0.357394082945219	0.407933927707871	0.40246665802586	0.376501274918024	0.426808667792467	0.00125812560938609	-0.0496423726952988	0.0519389664181994	0.154696464386327	0.52205	0.5
NV	2016-09-10	0.383552092238244	0.357255732914424	0.408004638957835	0.402481410818493	0.376335232244994	0.427096712121359	0.000955573873123024	-0.049308977212766	0.0518611079540139	0.154693307132822	0.516	0.5
NV	2016-09-11	0.383545907510885	0.356815128795542	0.408071049666098	0.40249088175633	0.3761788177888	0.427211787413381	0.0011188179291474	-0.0495085018658339	0.0524569532036517	0.154701235993489	0.5175	0.5
NV	2016-09-12	0.383537007029179	0.356593491953716	0.408207603906246	0.402475060573815	0.375934499607966	0.427394919508257	0.00102052530504885	-0.0504288308409062	0.0527861332440302	0.154713810760224	0.51565	0.5
NV	2016-09-13	0.383543706791638	0.356151090164815	0.40842929729841	0.402480000803167	0.375875435055744	0.427550015145628	0.00104429470215554	-0.0496772178899174	0.0534431574211044	0.154708076039353	0.51445	0.5
NV	2016-09-14	0.383549425109161	0.35621458314264	0.40859036143211	0.402459596511531	0.375504079075684	0.427529754165182	0.00113208453165742	-0.0512421115313025	0.0536649252600935	0.154718928862843	0.51965	0.5
NV	2016-09-15	0.383554611307163	0.355972392394238	0.408778207371046	0.402468337736752	0.375209974679912	0.427798752532476	0.00114003604228376	-0.0511847180419585	0.0532725582014688	0.154724176358611	0.5153	0.5
NV	2016-09-16	0.383547468887328	0.355818604556309	0.409094621430309	0.402448054312186	0.375003032285298	0.428134966907868	0.00111541992900686	-0.050614839417922	0.0543015490357504	0.154740161124115	0.51455	0.5
NV	2016-09-17	0.383553850479679	0.355854979338561	0.409344250192393	0.402441773119955	0.374952240730922	0.428389062545647	0.00107679183431368	-0.0521371593998998	0.0536104202706958	0.154738371570547	0.5181	0.5
NV	2016-09-18	0.383556769759721	0.355291252521015	0.409342941947376	0.402433808199598	0.374622641528738	0.428461851187367	0.00100127214875156	-0.0529334969312797	0.0546936372401204	0.15475005696367	0.51505	0.5
NV	2016-09-19	0.38354499398855	0.355004063226606	0.409650141669593	0.402446600235498	0.374457960619588	0.428704897219616	0.00114233979565122	-0.0532274218863482	0.0552077606316086	0.154739370650389	0.5171	0.5
NV	2016-09-20	0.383519162844841	0.354886037427146	0.409618688789628	0.402443656030796	0.374163815776464	0.428906904996234	0.000996683624446339	-0.0531806108935141	0.055405377087059	0.154751375102137	0.51615	0.5
NV	2016-09-21	0.383508001471728	0.354727463092456	0.409829368356055	0.402471069567697	0.373910151550518	0.429047437887266	0.00100469492542793	-0.053518957094167	0.0552378603657057	0.154751734495468	0.51395	0.5
NV	2016-09-22	0.383508371319032	0.354613739471242	0.410157542872815	0.402478515519443	0.373665325918182	0.429322047561916	0.000925717549466439	-0.0533294910493271	0.055748437586268	0.154734142925561	0.51005	0.5
NV	2016-09-23	0.383503951934333	0.354317037144862	0.410345532912373	0.402477009346989	0.373485730557441	0.429430997143446	0.00106492838092814	-0.0544589373864891	0.0560674813371943	0.154746865620625	0.5171	0.5
NV	2016-09-24	0.383506821020998	0.354231212899896	0.410486236448239	0.402466973599227	0.373725486352076	0.429724604502108	0.00108071700763307	-0.0540848381022455	0.0562257536192148	0.154758791444995	0.5185	0.5
NV	2016-09-25	0.383511944246866	0.353988737858402	0.410464353539474	0.402448072092237	0.37327292087568	0.42989053969864	0.00117477087535574	-0.0537562954113873	0.0564665141560225	0.154768278753113	0.52155	0.5
NV	2016-09-26	0.383501497272014	0.354034751388568	0.410569086253979	0.402436441072222	0.373053143677304	0.430098742247658	0.00107663562948265	-0.0552403312612937	0.0562272555176146	0.154785850064426	0.5124	0.5
NV	2016-09-27	0.383504838428557	0.353625864271106	0.410859241733968	0.402448495254029	0.373049713050778	0.430430320261869	0.00110625522352271	-0.0546154925399861	0.0566042876088716	0.154765406907555	0.51355	0.5
NV	2016-09-28	0.383492873590492	0.353553966008671	0.410985406885235	0.402446859310536	0.372683842822981	0.430422145560462	0.0010386356401727	-0.0548989726467451	0.0572733773739919	0.154771178618475	0.514	0.5
NV	2016-09-29	0.383487976144846	0.353258658008846	0.41105404983687	0.402424106096001	0.372537746609669	0.430866600774741	0.00104828316728511	-0.0549016946081056	0.0578631037345258	0.154786057426451	0.5153	0.5
NV	2016-09-30	0.383513497027271	0.353180318479735	0.411257953254586	0.402423166743436	0.37228766415092	0.431014238486294	0.0011316421075834	-0.0558354907865465	0.0580698491748084	0.154763265949619	0.51765	0.5
NV	2016-10-01	0.383512682315635	0.352955294893235	0.411603905962542	0.402412826502795	0.372241087997889	0.431024750966888	0.000899049006459644	-0.0559725595019003	0.0582006198181663	0.154756829461341	0.51215	0.5
NV	2016-10-02	0.383507654066269	0.352614454956219	0.411587499230466	0.402431109157947	0.371959463781255	0.431248629465157	0.00103279822190833	-0.0567282167617112	0.0580018652599573	0.154748929844481	0.51215	0.5
NV	2016-10-03	0.383497068684012	0.352620701459628	0.411900208013125	0.402434593945871	0.371819117436541	0.431248721508836	0.000968804489534629	-0.0564939440113064	0.058309207971065	0.154749675484893	0.51275	0.5
NV	2016-10-04	0.383514876576858	0.352320175475249	0.412175771579387	0.402448747115893	0.37140613104496	0.431724601688498	0.00114486174760604	-0.0563706665882252	0.0592810754150296	0.154737828271077	0.51305	0.5
NV	2016-10-05	0.383509489296602	0.352255310805591	0.41251067031349	0.402471195797129	0.371043390125778	0.431868815203808	0.0009440693032866	-0.0564981699585033	0.0591415424251124	0.154733282206568	0.50915	0.5
NV	2016-10-06	0.3835018545656	0.352061867119204	0.412738485960974	0.402492969522405	0.371209217618501	0.432002513253249	0.00103357755080591	-0.057345853108362	0.0592828789253399	0.154716611676506	0.5135	0.5
NV	2016-10-07	0.383494147619038	0.351707387408817	0.412884927648058	0.402502158186852	0.371094651434397	0.43239086890876	0.00108455426853867	-0.0571356684223726	0.0603558736618887	0.154716088232044	0.51485	0.5
NV	2016-10-08	0.383514158952702	0.351617985974346	0.413122379103729	0.402499245790632	0.370516649672011	0.432585110375068	0.000939101379452307	-0.0574709853933141	0.0599379719970724	0.154716686951453	0.5103	0.5
NV	2016-10-09	0.383514895732715	0.351649456820687	0.412966831343894	0.402526276591723	0.370464335255127	0.43260899543029	0.00104113799161729	-0.0578713431938179	0.0607624636853741	0.154701678782502	0.51305	0.5
NV	2016-10-10	0.383501269724102	0.351457862932951	0.413245981078853	0.402535906121803	0.370328483333725	0.432934551909883	0.000992144283714076	-0.0582463429956934	0.0606434409224573	0.154708048135529	0.513	0.5
NV	2016-10-11	0.383508187099828	0.351273768755484	0.413330126366714	0.40254653874758	0.370137561354343	0.432999035003892	0.000942694283887101	-0.059938394009978	0.0614225641845579	0.154703357058246	0.5116	0.5
NV	2016-10-12	0.383478025261351	0.350866451917102	0.413509753953649	0.402568423590007	0.369856798280494	0.433322031589527	0.00106363259687717	-0.0598854302319955	0.0614945857376249	0.154711208884711	0.51175	0.5
NV	2016-10-13	0.383466928743412	0.35078027759097	0.413503085816375	0.402579367591645	0.369763151852352	0.433721072423535	0.0011695698946422	-0.0588534679951985	0.0616347410774008	0.154710576290361	0.5142	0.5
NV	2016-10-14	0.383455615193679	0.350680562260783	0.413714873778159	0.402568546456619	0.36959271465893	0.433634589472474	0.000766011236976169	-0.0581831207021548	0.0604834530250058	0.154724981292548	0.512	0.5
NV	2016-10-15	0.383449683268141	0.350452041015397	0.414170608042502	0.402572448063993	0.369643509171014	0.433778425825488	0.000839354974032686	-0.0593942277131078	0.0611511908662874	0.154730470680388	0.5114	0.5
NV	2016-10-16	0.383464588993537	0.350435786069925	0.414205378791734	0.402587926032468	0.369571476802663	0.433903228887161	0.00113028710031256	-0.0596150828119968	0.0621771969238017	0.154719433674876	0.5165	0.5
NV	2016-10-17	0.383469218738973	0.350126581352062	0.414224011718671	0.402585518634068	0.369613562056836	0.433980079401749	0.00083112911989715	-0.0605492163108247	0.0618751093724115	0.154721632834668	0.50905	0.5
NV	2016-10-18	0.383463925339041	0.349950911225744	0.414515464010149	0.402592592729704	0.369342568710752	0.434143054994153	0.000822971319358983	-0.0605012220659659	0.0624782735196541	0.154727627285122	0.50705	0.5
NV	2016-10-19	0.383470389441727	0.350082709729695	0.41480829580817	0.402606298736272	0.36930199321059	0.434321824687831	0.000779678183632813	-0.060408538632414	0.0633015167595359	0.154709293993216	0.5105	0.5
NV	2016-10-20	0.383480719353877	0.349704159104318	0.414884417119923	0.402586666583362	0.368702099255977	0.434485509129674	0.00088882493871647	-0.0602011751766216	0.0630875948916489	0.154720716466421	0.5119	0.5
NV	2016-10-21	0.383492371350476	0.349382955510252	0.415116188358532	0.402590998791183	0.368669685638561	0.434814217409827	0.000756204683978057	-0.0618207170661519	0.0633559981261083	0.154710469362981	0.5057	0.5
NV	2016-10-22	0.383493669957833	0.349157193612188	0.415096951173654	0.402618024890124	0.368639784599359	0.435062056459322	0.000780832689062626	-0.0607794622971066	0.0628837479465998	0.154701520948623	0.5109	0.5
NV	2016-10-23	0.383504101231357	0.349011509212232	0.415450481719387	0.402629059572735	0.368552898010183	0.435163815867724	0.000626097380240363	-0.0619869016709959	0.0631617729393371	0.154695098623665	0.5071	0.5
NV	2016-10-24	0.383507496204517	0.348932694437219	0.415584350943477	0.40264110747636	0.368315551516758	0.435433072556807	0.000902628722043384	-0.0612207553318325	0.0643680250434287	0.154687913430194	0.5108	0.5
NV	2016-10-25	0.383504597986584	0.348791459941389	0.415773812684381	0.402641239401942	0.368397376905165	0.435440688242745	0.00100471580181607	-0.0615999975806633	0.0645682491371437	0.154697418540281	0.5108	0.5
NV	2016-10-26	0.383517093104135	0.348605694404204	0.416144323999535	0.402639055706539	0.368188582172975	0.43565370126598	0.00081156022636465	-0.063211026415382	0.0644967633459998	0.154693779544036	0.5086	0.5
NV	2016-10-27	0.383524586850827	0.348366562883794	0.416396092849823	0.402643480758502	0.368014130549077	0.435939821139669	0.000802923969257238	-0.062787650172725	0.0646123463053019	0.15469380914822	0.50765	0.5
NV	2016-10-28	0.383516432512828	0.348118196721562	0.416436929681022	0.4026574371559	0.368006259229189	0.43622818217571	0.000866854198981799	-0.0634530717152938	0.0648412243474531	0.154683231596693	0.50795	0.5
NV	2016-10-29	0.383538814586129	0.347963309810074	0.416704674970456	0.402652210520919	0.367929201462323	0.436359345095081	0.000960496706960014	-0.0627482721236848	0.0650436725729589	0.154672490574575	0.51275	0.5
NV	2016-10-30	0.38353572888769	0.347969830775409	0.41679497797863	0.402647359883452	0.367667603236921	0.436317836268312	0.000899322543684296	-0.0633547775794028	0.0651862870122693	0.1546857271223	0.5111	0.5
NV	2016-10-31	0.383546752487606	0.347750662575362	0.416888682204496	0.402634266872162	0.367299541131905	0.436625245780479	0.000909150947444636	-0.0642616895836135	0.0657772157086621	0.154686760790063	0.5103	0.5
NV	2016-11-01	0.383535666036592	0.347606899766727	0.416991625064636	0.402620459631287	0.366806206852825	0.436936841506362	0.000910796091080195	-0.0645995428771377	0.0660132813272908	0.154692557734606	0.51485	0.5
NV	2016-11-02	0.383525397989881	0.347541172535092	0.417062752069782	0.402613005661015	0.367056956115425	0.437035329875308	0.000965939499583635	-0.0644982525301381	0.0666823583855484	0.154701618378271	0.5145	0.5
NV	2016-11-03	0.383541278770272	0.347185306055869	0.417322452071332	0.402607430656051	0.36681323762228	0.437153997160609	0.000870444239701376	-0.0643282130001797	0.0666412438181229	0.154695463899487	0.50885	0.5
NV	2016-11-04	0.383543033308416	0.347194512007572	0.417470527326718	0.40260156917656	0.36674236803434	0.437506491717527	0.000852426144797059	-0.0652242299562523	0.0663447703760295	0.154699366207288	0.5124	0.5
NV	2016-11-05	0.383534409817408	0.346723035506864	0.417701544049568	0.402624841241167	0.366469629836676	0.437585211272129	0.000948696551316771	-0.0650048247188484	0.066397306528742	0.154682399009837	0.5151	0.5
NV	2016-11-06	0.383565161160903	0.346738016626591	0.417836240800649	0.40261367552003	0.366252893404875	0.437730934584245	0.00094072339610131	-0.0663097958775343	0.0675172844083184	0.154676446134968	0.50985	0.5
NV	2016-11-07	0.383570664502802	0.346527115055236	0.417999963057203	0.402614539858887	0.366148759509205	0.437629281418694	0.000892115924948118	-0.065735170097927	0.0670667747632803	0.154691623840372	0.51345	0.5
NV	2016-11-08	0.383556495496649	0.346486751634309	0.417907641357398	0.402608661363602	0.365834796835031	0.437904283877063	0.000867751259459595	-0.0657752063079971	0.0678994210286809	0.154712865490935	0.51235	0.5
NY	2016-03-22	0.608599733458358	0.594087192050446	0.624249303778875	0.233561808173874	0.218222955652761	0.246502957446655	0.355093438162301	0.316583682921212	0.39534706617048	0.157838458367768	1	0.9
NY	2016-03-23	0.608583393563075	0.594206378886965	0.623910803145295	0.233578341685882	0.218536310388914	0.246322969310283	0.355128806665442	0.317019998005747	0.39489251591739	0.157838264751043	1	0.9
NY	2016-03-24	0.608540705063345	0.594415983662929	0.623491825296981	0.233629130425029	0.218986718683267	0.246106489285822	0.354805257008602	0.316975958020421	0.394280275842447	0.157830164511626	1	0.9
NY	2016-03-25	0.608493696308133	0.59457473666499	0.623204533707506	0.233695231421821	0.219349550478551	0.246024436842674	0.354805978602772	0.316692000124224	0.394209241400984	0.157811072270045	1	0.9
NY	2016-03-26	0.608438879644937	0.594703465730508	0.62302176872221	0.233769479165204	0.219724335828603	0.245851441975215	0.354695327455892	0.317019002919481	0.39365935443773	0.157791641189859	1	0.9
NY	2016-03-27	0.608356408861828	0.59482639139238	0.62269000655871	0.233860568299949	0.220016591756803	0.24581529579123	0.354514049925988	0.317330032023133	0.392836254796014	0.157783022838224	1	0.9
NY	2016-03-28	0.608259704820166	0.594834040495913	0.622449800116436	0.233979287908144	0.22038012456964	0.245804144073561	0.354307789083855	0.31679257208952	0.392780494441834	0.15776100727169	1	0.9
NY	2016-03-29	0.608134364845816	0.59478197655864	0.622209241930653	0.234118761971581	0.220748176056007	0.245881095813258	0.353877010909277	0.316233856068966	0.392286968405332	0.157746873182602	1	0.9
NY	2016-03-30	0.607956459703371	0.594619626672541	0.621902509003522	0.23428572754271	0.220933845692237	0.246002733892654	0.353580232008158	0.316570795660069	0.392102216550226	0.157757812753919	1	0.9
NY	2016-03-31	0.607820310223925	0.594614810030528	0.621646168761391	0.234444007209798	0.221305248229909	0.246065311791269	0.353437058360836	0.317004638889181	0.391887926343975	0.157735682566277	1	0.9
NY	2016-04-01	0.607644468322287	0.59458363792377	0.62146143552264	0.234606915270051	0.22145767850127	0.24617340004685	0.353066427742727	0.316553004516081	0.390454384253924	0.157748616407661	1	0.9
NY	2016-04-02	0.607486999911398	0.594476812995476	0.621245550085335	0.234764546117316	0.22182433062443	0.246300209583361	0.352563055476567	0.315370259689882	0.39050130587009	0.157748453971286	1	0.9
NY	2016-04-03	0.607322381865744	0.59433357374667	0.620868075039775	0.234932490994461	0.222106744061313	0.246286908596964	0.352382184486933	0.316008936063254	0.390198199007096	0.157745127139794	1	0.9
NY	2016-04-04	0.60713755713137	0.59410572309124	0.620613495680862	0.235117537126996	0.222346024201303	0.246427730973407	0.352127846329649	0.31601028190331	0.389291093561432	0.157744905741634	1	0.9
NY	2016-04-05	0.606984702390229	0.594011421896139	0.620239109710687	0.235291747742065	0.222874082614377	0.246527926349341	0.351871544106617	0.315223161631867	0.389068936498461	0.157723549867707	1	0.9
NY	2016-04-06	0.606823170639754	0.593852890729287	0.619971512350078	0.235436979392422	0.223223291536639	0.246632861534225	0.351307504988895	0.314565014113351	0.38784471677778	0.157739849967824	1	0.9
NY	2016-04-07	0.606671844498608	0.593926409228312	0.619731515240943	0.235600694597755	0.223604710509877	0.246696043900771	0.351251135022796	0.314839551858218	0.388214834117496	0.157727460903638	1	0.9
NY	2016-04-08	0.606551712364059	0.593759248352941	0.619659341429903	0.235760100269819	0.223850049167653	0.24673074857115	0.350725965124689	0.314711468399799	0.387150746388457	0.157688187366122	1	0.9
NY	2016-04-09	0.606505425827472	0.593818757843665	0.61958590780039	0.235921611982452	0.224139292500761	0.24689624038691	0.350657244118544	0.313897569665439	0.38736334628049	0.157572962190076	1	0.9
NY	2016-04-10	0.606457659427991	0.593834460264761	0.619462939949811	0.23608242703235	0.224238002991126	0.247152108482199	0.350499737223319	0.314422961221672	0.386650099805319	0.157459913539659	1	0.9
NY	2016-04-11	0.606489832464166	0.593656607426236	0.619462119273499	0.236242950856005	0.224309546714233	0.247438909953553	0.350262433306279	0.314077981267795	0.386902507513543	0.15726721667983	1	0.9
NY	2016-04-12	0.606495965858994	0.593686553045321	0.619563899226398	0.236423001887758	0.224497753140707	0.247729303619294	0.350034572260381	0.313364722396911	0.387031707370776	0.157081032253248	1	0.9
NY	2016-04-13	0.606495619650508	0.593436352779953	0.61969355296579	0.236594604460915	0.224606035305077	0.248107190521169	0.349845657797287	0.313174969739408	0.387044462627579	0.156909775888577	1	0.9
NY	2016-04-14	0.606507525492227	0.593423398766447	0.619826309399059	0.236752088443585	0.224738284469077	0.24825851689423	0.349796906445856	0.313550126556058	0.386439777972263	0.156740386064187	1	0.9
NY	2016-04-15	0.606514447514402	0.593327218590652	0.619848687303986	0.236923461998815	0.22487302333157	0.248565461605935	0.349629345480252	0.313430180469806	0.386596243161792	0.156562090486783	1	0.9
NY	2016-04-16	0.606533938020594	0.593236585935927	0.619929818334871	0.237088171882506	0.224972394760246	0.248794325398073	0.349433610684732	0.31281370169501	0.386836354120534	0.1563778900969	1	0.9
NY	2016-04-17	0.606541167827972	0.593245885611263	0.619993477510736	0.237249041586514	0.225114983072839	0.248923337643429	0.34935872086544	0.3120355199253	0.38660064789031	0.156209790585515	1	0.9
NY	2016-04-18	0.60656786686619	0.593181424212903	0.620110729403928	0.237395513407562	0.225255776211371	0.249150933207544	0.349190603254672	0.312371087867448	0.38618933658985	0.156036619726248	1	0.9
NY	2016-04-19	0.606567060654113	0.593141420719041	0.61996937899615	0.237576540465019	0.22534542187763	0.24935327893181	0.348946655505721	0.312112049926614	0.386145746069963	0.155856398880867	1	0.9
NY	2016-04-20	0.606588851527953	0.593102313956514	0.620108731177537	0.237738640878714	0.225516661638065	0.24961837674391	0.348972528414384	0.311451465205752	0.386529874990794	0.155672507593332	1	0.9
NY	2016-04-21	0.606615294426735	0.593073165238763	0.620175162615001	0.237901531268615	0.225624750384477	0.24991550918201	0.34855487548765	0.311375666774249	0.385747565871919	0.15548317430465	1	0.9
NY	2016-04-22	0.606619652747606	0.593172687687861	0.620111764943156	0.23807307846214	0.225802399151708	0.250038463570921	0.348275509170727	0.311379642540545	0.385285414242065	0.155307268790254	1	0.9
NY	2016-04-23	0.606655059735621	0.59314678883348	0.620302060509351	0.238235856934678	0.225904234120378	0.250342256208019	0.3483980490391	0.311301980668288	0.385718730224245	0.155109083329702	1	0.9
NY	2016-04-24	0.606662106829436	0.593078171485877	0.620199401031137	0.238422452603924	0.226150469613036	0.250581402954988	0.348315556095846	0.310485177914205	0.386113417692364	0.154915440566641	1	0.9
NY	2016-04-25	0.60666343426533	0.593111435976682	0.620196973962678	0.238560070628382	0.226427128285512	0.250815499581705	0.348206097272198	0.31102121634762	0.385287531508423	0.154776495106288	1	0.9
NY	2016-04-26	0.606674805001134	0.593126505901632	0.620198376713134	0.238646154681599	0.226446889939582	0.25090839140729	0.347871657973246	0.310536719389113	0.385449922926273	0.154679040317267	1	0.9
NY	2016-04-27	0.606649374924011	0.592930075004031	0.620348951064638	0.238699438289536	0.226211449952758	0.251065010119845	0.347857552144031	0.310264849547601	0.385222577985762	0.154651186786453	1	0.9
